resultId,raceId,driverId,constructorId_x,grid,positionText,positionOrder,statusId,year,round,circuitId,driverRef,nationality_x,constructorRef,status,qualifyId,quali_best_s,no_quali_time,quali_best_s_filled,accident_flag,driverErrorRate,driverScore,pos_clean,momentum_3,momentum_5,momentum_10,constructor_avg_pos,constructor_momentum,driver_circuit_avg,constructor_circuit_avg
21887,887,818,5,12,R,22,27,2013,8,9,vergne,French,toro_rosso,Tyre,5608.0,91.785,0,91.785,0,0.017241379310344827,67.46762365423623,,-7.0,-11.333333333333334,-10.857142857142858,14.0,-13.8,15.333333333333334,13.8
21888,888,20,9,2,1,1,1,2013,9,20,vettel,German,red_bull,Finished,5619.0,89.501,0,89.501,0,0.01556420233463035,86.17194570135746,1.0,-1.0,-2.0,-2.5555555555555554,4.815789473684211,-5.8,5.333333333333333,5.666666666666667
21889,888,8,208,4,2,2,1,2013,9,20,raikkonen,Finnish,lotus_f1,Finished,5621.0,89.852,0,89.852,0,0.015384615384615385,82.37607980255038,2.0,-5.333333333333333,-5.6,-5.0,8.526315789473685,-9.6,7.0,2.5
21890,888,154,208,5,3,3,1,2013,9,20,grosjean,French,lotus_f1,Finished,5622.0,89.959,0,89.959,0,0.028735632183908046,69.7457563560911,3.0,-11.666666666666666,-14.25,-10.625,8.526315789473685,-8.4,6.0,2.5
21891,888,4,6,8,4,4,1,2013,9,20,alonso,Spanish,ferrari,Finished,5625.0,89.962,0,89.962,0,0.010752688172043012,82.04516247475676,4.0,-3.0,-3.4,-3.3333333333333335,6.868421052631579,-4.6,3.0,8.5
21892,888,1,131,1,5,5,1,2013,9,20,hamilton,British,mercedes,Finished,5618.0,89.398,0,89.398,0,0.006269592476489028,91.44540254418168,5.0,-4.0,-5.6,-4.888888888888889,6.684210526315789,-3.6,2.3333333333333335,8.166666666666666
21893,888,18,1,9,6,6,1,2013,9,20,button,British,mclaren,Finished,5626.0,90.269,0,90.269,0,0.0,79.10644466898036,6.0,-10.333333333333334,-9.0,-8.7,9.631578947368421,-12.4,14.0,9.666666666666666
21894,888,17,9,3,7,7,1,2013,9,20,webber,Australian,red_bull,Finished,5620.0,89.608,0,89.608,0,0.025974025974025976,78.85605855245323,7.0,-4.333333333333333,-4.2,-4.444444444444445,4.815789473684211,-7.0,5.0,5.666666666666667
21895,888,815,1,13,8,8,1,2013,9,20,perez,Mexican,mclaren,Finished,5630.0,90.93299999999999,0,90.93299999999999,0,0.024734982332155476,80.09369553747023,8.0,-13.0,-12.8,-11.222222222222221,9.631578947368421,-11.8,7.666666666666667,9.666666666666666
21896,888,3,131,11,9,9,1,2013,9,20,rosberg,German,mercedes,Finished,5628.0,90.326,0,90.326,0,0.0,83.02508456706057,9.0,-5.0,-4.4,-6.25,6.684210526315789,-4.8,8.0,8.166666666666666
21897,888,807,15,10,10,10,1,2013,9,20,hulkenberg,German,sauber,Finished,5627.0,90.231,0,90.231,0,0.0326530612244898,73.05014313417675,10.0,-10.0,-11.5,-11.444444444444445,12.710526315789474,-15.0,9.0,11.0
21898,888,814,10,12,11,11,1,2013,9,20,resta,British,force_india,Finished,5629.0,90.697,0,90.697,0,0.0847457627118644,73.26482092184983,11.0,-9.0,-8.6,-9.11111111111111,12.947368421052632,-8.8,12.0,10.75
21899,888,817,5,6,12,12,1,2013,9,20,ricciardo,Australian,toro_rosso,Finished,5623.0,90.223,0,90.223,0,0.007782101167315175,77.7206542599081,12.0,-11.666666666666666,-11.25,-12.375,14.0,-12.6,11.333333333333334,14.75
21900,888,16,10,15,13,13,1,2013,9,20,sutil,German,force_india,Finished,5632.0,91.01,0,91.01,0,0.05263157894736842,65.99971719457014,13.0,-10.0,-9.6,-9.25,12.947368421052632,-10.0,9.5,10.75
21901,888,821,15,14,14,14,1,2013,9,20,gutierrez,Mexican,sauber,Finished,5631.0,91.01,0,91.01,0,0.03389830508474576,64.52181915791088,14.0,-16.0,-14.4,-14.375,12.710526315789474,-13.8,14.0,11.0
21902,888,813,3,18,15,15,1,2013,9,20,maldonado,Venezuelan,williams,Finished,5635.0,91.707,0,91.707,0,0.0625,64.67760180995475,15.0,-14.0,-14.0,-13.5,14.526315789473685,-13.6,14.5,17.0
21903,888,822,3,17,16,16,11,2013,9,20,bottas,Finnish,williams,+1 Lap,5634.0,91.693,0,91.693,0,0.016194331983805668,81.08340813746862,16.0,-14.0,-14.0,-13.555555555555555,14.526315789473685,-14.0,17.5,17.0
21904,888,819,207,22,17,17,11,2013,9,20,pic,French,caterham,+1 Lap,5636.0,92.937,0,92.937,0,0.0,56.352245040027846,17.0,-16.666666666666668,-16.75,-15.777777777777779,17.894736842105264,-18.0,17.0,17.5
21905,888,823,207,20,18,18,11,2013,9,20,garde,Dutch,caterham,+1 Lap,5638.0,93.73400000000001,0,93.73400000000001,0,0.05263157894736842,56.41819480828768,18.0,-18.0,-18.0,-18.0,17.894736842105264,-18.0,18.0,17.5
21906,888,820,206,21,19,19,11,2013,9,20,chilton,British,marussia,+1 Lap,5639.0,94.098,0,94.098,0,0.02857142857142857,57.41435035552683,19.0,-18.333333333333332,-17.6,-17.555555555555557,17.894736842105264,-17.6,19.0,20.0
21907,888,818,5,16,R,20,9,2013,9,20,vergne,French,toro_rosso,Hydraulics,5633.0,91.104,0,91.104,0,0.017241379310344827,67.46762365423623,,-6.0,-11.333333333333334,-10.857142857142858,14.0,-15.4,20.0,14.75
21908,888,824,206,19,R,21,5,2013,9,20,jules_bianchi,French,marussia,Engine,5637.0,93.063,0,93.063,0,0.058823529411764705,58.95661431993613,,-16.5,-17.0,-16.142857142857142,17.894736842105264,-18.4,21.0,20.0
21909,888,13,6,7,R,22,20,2013,9,20,massa,Brazilian,ferrari,Spun off,5624.0,89.825,0,89.825,1,0.025806451612903226,81.00549331285168,,-7.0,-5.666666666666667,-6.25,6.868421052631579,-8.6,13.5,8.5
21910,890,1,131,1,1,1,1,2013,10,11,hamilton,British,mercedes,Finished,5640.0,79.388,0,79.388,0,0.006269592476489028,91.44540254418168,1.0,-3.3333333333333335,-3.4,-4.5,6.684210526315789,-4.0,4.125,7.03125
21911,890,8,208,6,2,2,1,2013,10,11,raikkonen,Finnish,lotus_f1,Finished,5645.0,79.851,0,79.851,0,0.015384615384615385,82.37607980255038,2.0,-3.0,-5.6,-4.2,8.526315789473685,-6.2,7.1,8.5
21912,890,20,9,2,3,3,1,2013,10,11,vettel,German,red_bull,Finished,5641.0,79.426,0,79.426,0,0.01556420233463035,86.17194570135746,3.0,-2.0,-1.75,-2.2222222222222223,4.815789473684211,-6.8,5.076923076923077,5.875
21913,890,17,9,10,4,4,1,2013,10,11,webber,Australian,red_bull,Finished,5649.0,80.503,0,80.503,0,0.025974025974025976,78.85605855245323,4.0,-4.333333333333333,-4.0,-4.444444444444445,4.815789473684211,-7.2,4.5,5.875
21914,890,4,6,5,5,5,1,2013,10,11,alonso,Spanish,ferrari,Finished,5644.0,79.791,0,79.791,0,0.010752688172043012,82.04516247475676,5.0,-4.0,-4.2,-3.6666666666666665,6.868421052631579,-8.0,5.714285714285714,5.71875
21915,890,154,208,3,6,6,1,2013,10,11,grosjean,French,lotus_f1,Finished,5642.0,79.595,0,79.595,0,0.028735632183908046,69.7457563560911,6.0,-9.333333333333334,-10.25,-10.11111111111111,8.526315789473685,-6.4,12.88888888888889,8.5
21916,890,18,1,13,7,7,1,2013,10,11,button,British,mclaren,Finished,5652.0,80.777,0,80.777,0,0.0,79.10644466898036,7.0,-8.666666666666666,-8.8,-9.3,9.631578947368421,-10.8,9.0,8.125
21917,890,13,6,7,8,8,1,2013,10,11,massa,Brazilian,ferrari,Finished,5646.0,79.929,0,79.929,0,0.025806451612903226,81.00549331285168,8.0,-7.0,-7.333333333333333,-6.875,6.868421052631579,-9.0,8.857142857142858,5.71875
21918,890,815,1,9,9,9,11,2013,10,11,perez,Mexican,mclaren,+1 Lap,5648.0,80.545,0,80.545,0,0.024734982332155476,80.09369553747023,9.0,-12.333333333333334,-12.8,-11.0,9.631578947368421,-10.0,11.357142857142858,8.125
21919,890,813,3,15,10,10,11,2013,10,11,maldonado,Venezuelan,williams,+1 Lap,5654.0,80.816,0,80.816,0,0.0625,64.67760180995475,10.0,-12.0,-13.0,-13.0,14.526315789473685,-12.8,13.2,13.625
21920,890,807,15,12,11,11,11,2013,10,11,hulkenberg,German,sauber,+1 Lap,5651.0,80.58,0,80.58,0,0.0326530612244898,73.05014313417675,11.0,-10.333333333333334,-10.5,-12.11111111111111,12.710526315789474,-11.8,13.25,14.181818181818182
21921,890,818,5,14,12,12,11,2013,10,11,vergne,French,toro_rosso,+1 Lap,5653.0,81.029,0,81.029,0,0.017241379310344827,67.46762365423623,12.0,-12.0,-8.666666666666666,-11.428571428571429,14.0,-14.8,12.333333333333334,11.9
21922,890,817,5,8,13,13,11,2013,10,11,ricciardo,Australian,toro_rosso,+1 Lap,5647.0,80.527,0,80.527,0,0.007782101167315175,77.7206542599081,13.0,-11.0,-12.0,-12.375,14.0,-15.8,10.714285714285714,11.9
21923,890,823,207,20,14,14,12,2013,10,11,garde,Dutch,caterham,+2 Laps,5659.0,83.333,0,83.333,0,0.05263157894736842,56.41819480828768,14.0,-16.666666666666668,-16.25,-17.555555555555557,17.894736842105264,-16.4,14.0,17.5
21924,890,819,207,19,15,15,12,2013,10,11,pic,French,caterham,+2 Laps,5658.0,83.007,0,83.007,0,0.0,56.352245040027846,15.0,-15.666666666666666,-16.25,-16.11111111111111,17.894736842105264,-16.4,17.5,17.5
21925,890,824,206,21,16,16,13,2013,10,11,jules_bianchi,French,marussia,+3 Laps,5660.0,83.787,0,83.787,0,0.058823529411764705,58.95661431993613,16.0,-16.0,-16.333333333333332,-16.125,17.894736842105264,-17.8,15.5,17.5
21926,890,820,206,22,17,17,13,2013,10,11,chilton,British,marussia,+3 Laps,5661.0,83.997,0,83.997,0,0.02857142857142857,57.41435035552683,17.0,-17.666666666666668,-17.2,-17.5,17.894736842105264,-18.0,16.5,17.5
21927,890,814,10,18,18,18,9,2013,10,11,resta,British,force_india,Hydraulics,5657.0,82.043,0,82.043,0,0.0847457627118644,73.26482092184983,18.0,-12.666666666666666,-10.8,-9.0,12.947368421052632,-11.6,13.75,14.61111111111111
21928,890,3,131,4,19,19,5,2013,10,11,rosberg,German,mercedes,Engine,5643.0,79.72,0,79.72,0,0.0,83.02508456706057,19.0,-9.666666666666666,-7.0,-6.75,6.684210526315789,-7.6,10.571428571428571,7.03125
21929,890,822,3,16,R,20,9,2013,10,11,bottas,Finnish,williams,Hydraulics,5655.0,81.135,0,81.135,0,0.016194331983805668,81.08340813746862,,-14.0,-13.5,-13.555555555555555,14.526315789473685,-14.6,11.083333333333334,13.625
21930,890,821,15,17,R,21,7,2013,10,11,gutierrez,Mexican,sauber,Transmission,5656.0,81.724,0,81.724,0,0.03389830508474576,64.52181915791088,,-14.0,-15.25,-14.375,12.710526315789474,-14.0,17.0,14.181818181818182
21931,890,16,10,11,R,22,9,2013,10,11,sutil,German,force_india,Hydraulics,5650.0,80.569,0,80.569,0,0.05263157894736842,65.99971719457014,,-10.0,-8.75,-9.714285714285714,12.947368421052632,-14.6,17.5,14.61111111111111
21932,891,20,9,2,1,1,1,2013,11,13,vettel,German,red_bull,Finished,5663.0,108.646,0,108.646,0,0.01556420233463035,86.17194570135746,1.0,-1.6666666666666667,-1.5,-2.0,4.815789473684211,-3.2,5.769230769230769,6.375
21933,891,4,6,9,2,2,1,2013,11,13,alonso,Spanish,ferrari,Finished,5670.0,108.309,0,108.309,0,0.010752688172043012,82.04516247475676,2.0,-3.6666666666666665,-3.2,-3.6666666666666665,6.868421052631579,-8.2,11.357142857142858,7.5625
21934,891,1,131,1,3,3,1,2013,11,13,hamilton,British,mercedes,Finished,5662.0,109.06700000000001,0,109.06700000000001,0,0.006269592476489028,91.44540254418168,3.0,-3.0,-3.2,-4.3,6.684210526315789,-7.4,7.0625,5.875
21935,891,3,131,4,4,4,1,2013,11,13,rosberg,German,mercedes,Finished,5665.0,108.55199999999999,0,108.55199999999999,0,0.0,83.02508456706057,4.0,-10.666666666666666,-7.6,-6.444444444444445,6.684210526315789,-7.2,4.571428571428571,5.875
21936,891,17,9,3,5,5,1,2013,11,13,webber,Australian,red_bull,Finished,5664.0,108.64099999999999,0,108.64099999999999,0,0.025974025974025976,78.85605855245323,5.0,-5.333333333333333,-4.4,-4.333333333333333,4.815789473684211,-4.0,3.75,6.375
21937,891,18,1,6,6,6,1,2013,11,13,button,British,mclaren,Finished,5667.0,108.64099999999999,0,108.64099999999999,0,0.0,79.10644466898036,6.0,-6.333333333333333,-8.8,-9.0,9.631578947368421,-7.2,10.428571428571429,11.46875
21938,891,13,6,10,7,7,1,2013,11,13,massa,Brazilian,ferrari,Finished,5671.0,109.02000000000001,0,109.02000000000001,0,0.025806451612903226,81.00549331285168,7.0,-7.5,-7.25,-7.25,6.868421052631579,-8.8,7.625,7.5625
21939,891,154,208,7,8,8,1,2013,11,13,grosjean,French,lotus_f1,Finished,5668.0,108.649,0,108.649,0,0.028735632183908046,69.7457563560911,8.0,-5.666666666666667,-9.8,-9.88888888888889,8.526315789473685,-4.2,12.222222222222221,14.875
21940,891,16,10,12,9,9,1,2013,11,13,sutil,German,force_india,Finished,5673.0,109.10300000000001,0,109.10300000000001,0,0.05263157894736842,65.99971719457014,9.0,-11.0,-9.75,-10.0,12.947368421052632,-14.6,8.75,9.166666666666666
21941,891,817,5,19,10,10,1,2013,11,13,ricciardo,Australian,toro_rosso,Finished,5680.0,123.31700000000001,0,123.31700000000001,0,0.007782101167315175,77.7206542599081,10.0,-11.666666666666666,-11.6,-12.11111111111111,14.0,-13.4,10.214285714285714,12.55
21942,891,815,1,13,11,11,1,2013,11,13,perez,Mexican,mclaren,Finished,5674.0,109.304,0,109.304,0,0.024734982332155476,80.09369553747023,11.0,-9.333333333333334,-11.8,-11.0,9.631578947368421,-8.2,9.857142857142858,11.46875
21943,891,818,5,18,12,12,1,2013,11,13,vergne,French,toro_rosso,Finished,5679.0,123.3,0,123.3,0,0.017241379310344827,67.46762365423623,12.0,-12.0,-10.0,-11.428571428571429,14.0,-13.4,10.333333333333334,12.55
21944,891,807,15,11,13,13,1,2013,11,13,hulkenberg,German,sauber,Finished,5672.0,109.088,0,109.088,0,0.0326530612244898,73.05014313417675,13.0,-11.333333333333334,-11.0,-11.11111111111111,12.710526315789474,-13.8,12.25,14.409090909090908
21945,891,821,15,21,14,14,1,2013,11,13,gutierrez,Mexican,sauber,Finished,5682.0,124.324,0,124.324,0,0.03389830508474576,64.52181915791088,14.0,-14.0,-15.5,-14.5,12.710526315789474,-14.6,13.666666666666666,14.409090909090908
21946,891,822,3,20,15,15,1,2013,11,13,bottas,Finnish,williams,Finished,5681.0,123.432,0,123.432,0,0.016194331983805668,81.08340813746862,15.0,-15.5,-14.25,-13.666666666666666,14.526315789473685,-15.2,8.916666666666666,12.84375
21947,891,823,207,14,16,16,11,2013,11,13,garde,Dutch,caterham,+1 Lap,5675.0,112.036,0,112.036,0,0.05263157894736842,56.41819480828768,16.0,-16.0,-16.5,-17.333333333333332,17.894736842105264,-16.0,16.0,18.0
21948,891,813,3,17,17,17,11,2013,11,13,maldonado,Venezuelan,williams,+1 Lap,5678.0,123.072,0,123.072,0,0.0625,64.67760180995475,17.0,-14.0,-13.8,-13.5,14.526315789473685,-15.6,17.4,12.84375
21949,891,824,206,15,18,18,11,2013,11,13,jules_bianchi,French,marussia,+1 Lap,5676.0,112.563,0,112.563,0,0.058823529411764705,58.95661431993613,18.0,-17.0,-16.75,-16.5,17.894736842105264,-18.2,18.0,17.0
21950,891,820,206,16,19,19,12,2013,11,13,chilton,British,marussia,+2 Laps,5677.0,112.762,0,112.762,0,0.02857142857142857,57.41435035552683,19.0,-18.333333333333332,-18.2,-17.7,17.894736842105264,-18.2,17.5,17.0
21951,891,814,10,5,R,20,4,2013,11,13,resta,British,force_india,Collision,5666.0,108.925,0,108.925,0,0.0847457627118644,73.26482092184983,,-14.5,-11.25,-9.125,12.947368421052632,-16.4,13.666666666666666,9.166666666666666
21952,891,8,208,8,R,21,23,2013,11,13,raikkonen,Finnish,lotus_f1,Brakes,5669.0,108.29599999999999,0,108.29599999999999,0,0.015384615384615385,82.37607980255038,,-2.0,-4.5,-4.555555555555555,8.526315789473685,-8.0,11.1,14.875
21953,891,819,207,22,R,22,44,2013,11,13,pic,French,caterham,Oil leak,5683.0,127.384,0,127.384,0,0.0,56.352245040027846,,-16.0,-16.25,-16.125,17.894736842105264,-17.0,19.0,18.0
21954,892,20,9,1,1,1,1,2013,12,14,vettel,German,red_bull,Finished,5684.0,83.755,0,83.755,0,0.01556420233463035,86.17194570135746,1.0,-1.6666666666666667,-1.5,-2.0,4.815789473684211,-2.8,8.538461538461538,8.233333333333333
21955,892,4,6,5,2,2,1,2013,12,14,alonso,Spanish,ferrari,Finished,5688.0,84.142,0,84.142,0,0.010752688172043012,82.04516247475676,2.0,-3.0,-3.2,-3.5,6.868421052631579,-4.8,11.076923076923077,5.466666666666667
21956,892,17,9,2,3,3,1,2013,12,14,webber,Australian,red_bull,Finished,5685.0,83.968,0,83.968,0,0.025974025974025976,78.85605855245323,3.0,-4.0,-4.2,-4.444444444444445,4.815789473684211,-2.8,12.25,8.233333333333333
21957,892,13,6,4,4,4,1,2013,12,14,massa,Brazilian,ferrari,Finished,5687.0,84.132,0,84.132,0,0.025806451612903226,81.00549331285168,4.0,-6.333333333333333,-6.25,-7.125,6.868421052631579,-4.6,5.0,5.466666666666667
21958,892,807,15,3,5,5,1,2013,12,14,hulkenberg,German,sauber,Finished,5686.0,84.065,0,84.065,0,0.0326530612244898,73.05014313417675,5.0,-9.666666666666666,-9.8,-10.777777777777779,12.710526315789474,-12.8,11.545454545454545,14.5
21959,892,3,131,6,6,6,1,2013,12,14,rosberg,German,mercedes,Finished,5689.0,84.19200000000001,0,84.19200000000001,0,0.0,83.02508456706057,6.0,-9.666666666666666,-7.8,-6.666666666666667,6.684210526315789,-6.6,8.714285714285714,5.633333333333334
21960,892,817,5,7,7,7,1,2013,12,14,ricciardo,Australian,toro_rosso,Finished,5690.0,84.209,0,84.209,0,0.007782101167315175,77.7206542599081,7.0,-10.0,-10.0,-10.88888888888889,14.0,-10.8,8.846153846153847,13.85
21961,892,154,208,13,8,8,1,2013,12,14,grosjean,French,lotus_f1,Finished,5696.0,84.737,0,84.737,0,0.028735632183908046,69.7457563560911,8.0,-7.333333333333333,-8.8,-10.11111111111111,8.526315789473685,-9.0,14.625,13.25
21962,892,1,131,12,9,9,1,2013,12,14,hamilton,British,mercedes,Finished,5695.0,84.589,0,84.589,0,0.006269592476489028,91.44540254418168,9.0,-4.333333333333333,-4.4,-4.9,6.684210526315789,-8.2,5.733333333333333,5.633333333333334
21963,892,18,1,9,10,10,1,2013,12,14,button,British,mclaren,Finished,5692.0,84.515,0,84.515,0,0.0,79.10644466898036,10.0,-7.666666666666667,-8.4,-8.3,9.631578947368421,-8.6,10.142857142857142,10.233333333333333
21964,892,8,208,11,11,11,1,2013,12,14,raikkonen,Finnish,lotus_f1,Finished,5694.0,84.61,0,84.61,0,0.015384615384615385,82.37607980255038,11.0,-6.5,-5.0,-5.0,8.526315789473685,-10.8,7.666666666666667,13.25
21965,892,815,1,8,12,12,1,2013,12,14,perez,Mexican,mclaren,Finished,5691.0,84.502,0,84.502,0,0.024734982332155476,80.09369553747023,12.0,-10.666666666666666,-12.0,-11.3,9.631578947368421,-9.6,7.571428571428571,10.233333333333333
21966,892,821,15,16,13,13,1,2013,12,14,gutierrez,Mexican,sauber,Finished,5700.0,85.226,0,85.226,0,0.03389830508474576,64.52181915791088,13.0,-13.5,-13.75,-14.625,12.710526315789474,-13.2,15.0,14.5
21967,892,813,3,14,14,14,1,2013,12,14,maldonado,Venezuelan,williams,Finished,5698.0,84.905,0,84.905,0,0.0625,64.67760180995475,14.0,-13.666666666666666,-13.4,-13.555555555555555,14.526315789473685,-15.2,14.0,9.8
21968,892,822,3,18,15,15,1,2013,12,14,bottas,Finnish,williams,Finished,5701.0,85.291,0,85.291,0,0.016194331983805668,81.08340813746862,15.0,-15.0,-14.5,-14.11111111111111,14.526315789473685,-16.2,6.916666666666667,9.8
21969,892,16,10,17,16,16,11,2013,12,14,sutil,German,force_india,+1 Lap,5697.0,84.932,0,84.932,0,0.05263157894736842,65.99971719457014,16.0,-12.5,-11.25,-10.75,12.947368421052632,-17.0,16.5,11.11111111111111
21970,892,819,207,20,17,17,11,2013,12,14,pic,French,caterham,+1 Lap,5703.0,86.563,0,86.563,0,0.0,56.352245040027846,17.0,-16.0,-16.0,-16.5,17.894736842105264,-16.8,16.5,16.833333333333332
21971,892,823,207,19,18,18,11,2013,12,14,garde,Dutch,caterham,+1 Lap,5702.0,86.406,0,86.406,0,0.05263157894736842,56.41819480828768,18.0,-16.0,-16.8,-17.666666666666668,17.894736842105264,-17.6,18.0,16.833333333333332
21972,892,824,206,21,19,19,11,2013,12,14,jules_bianchi,French,marussia,+1 Lap,5704.0,87.08500000000001,0,87.08500000000001,0,0.058823529411764705,58.95661431993613,19.0,-17.666666666666668,-17.25,-17.25,17.894736842105264,-17.8,18.5,18.666666666666668
21973,892,820,206,22,20,20,11,2013,12,14,chilton,British,marussia,+1 Lap,5705.0,87.48,0,87.48,0,0.02857142857142857,57.41435035552683,20.0,-18.666666666666668,-18.4,-18.1,17.894736842105264,-18.6,21.0,18.666666666666668
21974,892,818,5,10,R,21,7,2013,12,14,vergne,French,toro_rosso,Transmission,5693.0,84.575,0,84.575,0,0.017241379310344827,67.46762365423623,,-12.0,-12.0,-11.666666666666666,14.0,-12.6,19.333333333333332,13.85
21975,892,814,10,15,R,22,3,2013,12,14,resta,British,force_india,Accident,5699.0,85.009,0,85.009,1,0.0847457627118644,73.26482092184983,,-18.0,-12.666666666666666,-9.125,12.947368421052632,-17.8,12.666666666666666,11.11111111111111
21976,893,20,9,1,1,1,1,2013,13,15,vettel,German,red_bull,Finished,5706.0,102.84100000000001,0,102.84100000000001,0,0.01556420233463035,86.17194570135746,1.0,-1.0,-1.4,-1.6666666666666667,4.815789473684211,-2.2,3.909090909090909,4.961538461538462
21977,893,4,6,7,2,2,1,2013,13,15,alonso,Spanish,ferrari,Finished,5712.0,103.938,0,103.938,0,0.010752688172043012,82.04516247475676,2.0,-2.0,-3.0,-3.6,6.868421052631579,-3.4,8.583333333333334,5.269230769230769
21978,893,8,208,13,3,3,1,2013,13,15,raikkonen,Finnish,lotus_f1,Finished,5718.0,104.658,0,104.658,0,0.015384615384615385,82.37607980255038,3.0,-7.0,-4.5,-5.111111111111111,8.526315789473685,-10.2,8.375,10.875
21979,893,3,131,2,4,4,1,2013,13,15,rosberg,German,mercedes,Finished,5707.0,102.932,0,102.932,0,0.0,83.02508456706057,4.0,-4.666666666666667,-8.4,-6.4,6.684210526315789,-5.2,6.714285714285714,7.730769230769231
21980,893,1,131,5,5,5,1,2013,13,15,hamilton,British,mercedes,Finished,5710.0,103.25399999999999,0,103.25399999999999,0,0.006269592476489028,91.44540254418168,5.0,-5.666666666666667,-4.6,-5.1,6.684210526315789,-5.6,7.615384615384615,7.730769230769231
21981,893,13,6,6,6,6,1,2013,13,15,massa,Brazilian,ferrari,Finished,5711.0,103.89,0,103.89,0,0.025806451612903226,81.00549331285168,6.0,-5.666666666666667,-6.25,-7.125,6.868421052631579,-4.2,9.75,5.269230769230769
21982,893,18,1,8,7,7,1,2013,13,15,button,British,mclaren,Finished,5713.0,104.282,0,104.282,0,0.0,79.10644466898036,7.0,-7.666666666666667,-7.2,-8.5,9.631578947368421,-9.2,9.714285714285714,9.307692307692308
21983,893,815,1,14,8,8,1,2013,13,15,perez,Mexican,mclaren,Finished,5719.0,104.75200000000001,0,104.75200000000001,0,0.024734982332155476,80.09369553747023,8.0,-10.333333333333334,-9.6,-11.0,9.631578947368421,-9.6,9.083333333333334,9.307692307692308
21984,893,807,15,11,9,9,1,2013,13,15,hulkenberg,German,sauber,Finished,5716.0,104.555,0,104.555,0,0.0326530612244898,73.05014313417675,9.0,-9.0,-9.6,-10.666666666666666,12.710526315789474,-10.8,12.545454545454545,13.75
21985,893,16,10,15,10,10,1,2013,13,15,sutil,German,force_india,Finished,5720.0,105.185,0,105.185,0,0.05263157894736842,65.99971719457014,10.0,-11.666666666666666,-12.0,-10.666666666666666,12.947368421052632,-15.4,11.5,12.11111111111111
21986,893,813,3,18,11,11,1,2013,13,15,maldonado,Venezuelan,williams,Finished,5723.0,106.619,0,106.619,0,0.0625,64.67760180995475,11.0,-14.0,-13.4,-13.222222222222221,14.526315789473685,-14.4,13.6,13.692307692307692
21987,893,821,15,10,12,12,1,2013,13,15,gutierrez,Mexican,sauber,Finished,5715.0,104.245,0,104.245,0,0.03389830508474576,64.52181915791088,12.0,-13.0,-13.25,-14.333333333333334,12.710526315789474,-10.6,14.333333333333334,13.75
21988,893,822,3,16,13,13,1,2013,13,15,bottas,Finnish,williams,Finished,5721.0,105.388,0,105.388,0,0.016194331983805668,81.08340813746862,13.0,-14.333333333333334,-14.75,-14.11111111111111,14.526315789473685,-14.0,10.5,13.692307692307692
21989,893,818,5,12,14,14,1,2013,13,15,vergne,French,toro_rosso,Finished,5717.0,104.588,0,104.588,0,0.017241379310344827,67.46762365423623,14.0,-13.0,-12.666666666666666,-12.0,14.0,-12.8,13.333333333333334,12.85
21990,893,17,9,4,15,15,34,2013,13,15,webber,Australian,red_bull,Water pressure,5709.0,103.152,0,103.152,0,0.025974025974025976,78.85605855245323,15.0,-7.666666666666667,-6.8,-5.5,4.815789473684211,-5.0,8.0,4.961538461538462
21991,893,823,207,20,16,16,11,2013,13,15,garde,Dutch,caterham,+1 Lap,5725.0,108.32,0,108.32,0,0.05263157894736842,56.41819480828768,16.0,-16.666666666666668,-16.4,-17.444444444444443,17.894736842105264,-17.8,16.0,17.666666666666668
21992,893,820,206,22,17,17,11,2013,13,15,chilton,British,marussia,+1 Lap,5727.0,108.93,0,108.93,0,0.02857142857142857,57.41435035552683,17.0,-18.666666666666668,-18.4,-18.1,17.894736842105264,-18.6,17.0,16.0
21993,893,824,206,21,18,18,11,2013,13,15,jules_bianchi,French,marussia,+1 Lap,5726.0,108.83,0,108.83,0,0.058823529411764705,58.95661431993613,18.0,-18.333333333333332,-17.75,-17.625,17.894736842105264,-18.6,17.0,16.0
21994,893,819,207,19,19,19,11,2013,13,15,pic,French,caterham,+1 Lap,5724.0,108.11099999999999,0,108.11099999999999,0,0.0,56.352245040027846,19.0,-18.0,-17.0,-16.875,17.894736842105264,-18.4,17.5,17.666666666666668
21995,893,814,10,17,20,20,3,2013,13,15,resta,British,force_india,Accident,5722.0,106.12100000000001,0,106.12100000000001,1,0.0847457627118644,73.26482092184983,20.0,-20.0,-16.333333333333332,-10.625,12.947368421052632,-17.6,10.0,12.11111111111111
21996,893,154,208,3,R,21,63,2013,13,15,grosjean,French,lotus_f1,Pneumatics,5708.0,103.05799999999999,0,103.05799999999999,0,0.028735632183908046,69.7457563560911,,-8.0,-6.25,-10.25,8.526315789473685,-12.8,13.875,10.875
21997,893,817,5,9,R,22,3,2013,13,15,ricciardo,Australian,toro_rosso,Accident,5714.0,104.407,0,104.407,1,0.007782101167315175,77.7206542599081,,-8.5,-10.5,-11.375,14.0,-15.2,9.272727272727273,12.85
21998,894,20,9,1,1,1,1,2013,14,35,vettel,German,red_bull,Finished,5728.0,97.202,0,97.202,0,0.01556420233463035,86.17194570135746,1.0,-1.0,-1.4,-1.6666666666666667,4.815789473684211,-4.2,5.0,8.625
